Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-03-03,高雄市,120.315733,22.565992,467440,7,1016.7,1018.6,18.4,17.8,96,0.3,20,2.5,40,0.0,0.0,0.0,0.04,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,8,1016.9,1018.8,19.4,17.5,89,0.8,360,3.9,10,0.0,0.0,0.0,0.48,2.0,0,0.0
2022-03-03,高雄市,120.315733,22.565992,467440,9,1017.1,1018.9,21.7,18.3,81,1.1,340,3.4,330,0.0,0.0,0.9,1.31,3.0,2,0.0
2022-03-03,高雄市,120.315733,22.565992,467440,10,1017.1,1018.9,24.0,18.9,73,0.9,340,3.6,310,0.0,0.0,1.0,2.14,...,4,...
2022-03-03,高雄市,120.315733,22.565992,467440,11,1016.4,1018.2,25.6,18.8,66,1.7,300,3.9,280,0.0,0.0,1.0,2.74,5.0,7,0.0
2022-03-03,高雄市,120.315733,22.565992,467440,12,1015.3,1017.1,27.7,18.2,56,1.7,310,5.3,290,0.0,0.0,0.9,2.82,...,8,...
2022-03-03,高雄市,120.315733,22.565992,467440,13,1014.1,1015.9,28.0,19.0,58,3.2,280,6.0,240,0.0,0.0,0.6,2.43,...,7,...
2022-03-03,高雄市,120.315733,22.565992,467440,14,1012.9,1014.7,28.5,18.6,55,3.5,280,7.3,260,0.0,0.0,1.0,2.88,10.0,7,2.0
2022-03-03,高雄市,120.315733,22.565992,467440,15,1012.1,1013.9,27.6,19.2,60,3.5,300,6.6,290,0.0,0.0,1.0,2.37,...,5,...
2022-03-03,高雄市,120.315733,22.565992,467440,16,1012.0,1013.8,26.4,19.6,66,2.9,270,7.1,260,0.0,0.0,1.0,1.69,...,3,...
2022-03-03,高雄市,120.315733,22.565992,467440,17,1012.1,1013.9,25.1,19.5,71,2.8,290,5.3,250,0.0,0.0,1.0,0.87,10.0,1,1.0
2022-03-03,高雄市,120.315733,22.565992,467440,18,1012.6,1014.4,23.5,19.9,80,1.3,270,4.5,260,0.0,0.0,0.3,0.2,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,19,1013.0,1014.8,22.8,20.2,85,1.5,260,3.4,250,0.0,0.0,0.0,0.0,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,20,1013.6,1015.4,22.4,20.3,88,1.9,260,3.7,260,0.0,0.0,...,0.0,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,21,1014.0,1015.8,21.8,20.3,91,1.2,280,3.5,240,0.0,0.0,...,0.0,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,22,1014.3,1016.1,21.2,20.2,94,1.3,300,3.4,290,0.0,0.0,...,0.0,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,23,1014.4,1016.3,20.2,19.5,96,0.5,320,1.7,290,0.0,0.0,...,0.0,...,0,...
2022-03-03,高雄市,120.315733,22.565992,467440,24,1014.3,1016.2,19.5,19.0,97,0.2,0,0.9,320,0.0,0.0,...,0.0,...,0,...
